MIR6799,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
MIR6800,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
MIR6801,4,0,2,0,0,1,0,2,1,0,2,0,1,0,0,3
MIR6802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6804,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,1
MIR6805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6806,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6809,2,0,8,1,1,2,0,7,2,0,1,3,5,1,6,2
MIR6810,0,0,2,0,0,2,0,3,0,1,1,0,1,0,0,0
MIR6811,0,1,0,0,0,1,0,1,1,0,2,1,2,0,1,0
MIR6812,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
MIR6813,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
MIR6814,0,1,0,0,0,2,0,1,0,1,1,0,0,1,0,0
MIR6815,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
MIR6816,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MIR6817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6818,1,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0
MIR6819,1,1,0,0,0,1,0,0,1,2,0,3,1,0,1,0
MIR6820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6822,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
MIR6823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MIR6824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6826,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
MIR6827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6830,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MIR6831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6832-2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MIR6832-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6832-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6832-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6832-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6832-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6833-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6833-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6833-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6833-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6833-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6833-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6834-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6834-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6834-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6834-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6835,0,0,1,3,0,4,0,0,1,1,3,0,0,1,0,0
MIR6836,0,1,0,0,0,0,0,1,0,1,5,4,2,1,1,0
MIR6837,0,0,0,2,0,1,0,3,1,1,3,1,1,2,2,0
MIR6838,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
MIR6839,0,0,0,0,0,1,3,3,0,1,0,1,0,1,1,0
MIR6840,3,11,3,3,0,5,1,2,0,2,6,15,5,1,6,2
MIR6841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6842,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
MIR6843,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
MIR6844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6845,7,3,14,4,3,4,1,5,4,2,7,6,4,5,3,2
MIR6846,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
MIR6847,3,2,0,2,1,1,1,3,2,2,1,2,3,0,1,2
MIR6848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6851,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1
MIR6852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6854,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
MIR6855,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
MIR6856,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
MIR6857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6859-1,0,4,1,2,1,2,0,3,5,1,3,4,4,4,1,0
MIR6859-2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
MIR6860,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MIR6861,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6862-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6862-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6864,5,2,9,1,1,3,0,4,0,0,1,3,2,0,2,0
MIR6865,2,1,0,1,0,1,0,0,0,0,3,1,1,0,0,1
MIR6866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6868,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MIR6869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6870,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
MIR6871,0,2,0,0,1,0,0,0,2,2,0,0,1,1,0,0
MIR6872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6873-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6873-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6873-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6873-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6874,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0
MIR6875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MIR6876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MIR6877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6878,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6880,0,0,1,0,0,2,1,4,1,0,1,0,0,5,1,0
MIR6881,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MIR6882,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MIR6883,0,1,0,5,0,3,0,0,0,3,0,0,1,0,2,0
MIR6884,2,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0
MIR6885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6888,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MIR6889,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MIR6890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6891-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6891-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6891-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6892,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MIR6893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR6895,0,0,1,0,3,0,0,2,0,0,2,0,0,0,0,2
MIR7-1,32,21,25,7,5,10,9,58,12,19,35,9,17,23,27,10
MIR7-2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MIR7-3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
MIR7-3HG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR708,3,1,1,0,0,0,0,2,0,1,0,0,1,0,0,0
MIR7106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR7107,0,1,0,0,0,1,0,0,1,0,4,0,2,0,0,0
MIR7108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR7109,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
MIR711,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MIR7110,2,0,3,3,1,0,1,2,0,5,0,2,2,1,2,0
MIR7111,5,6,5,6,6,10,0,7,2,3,4,3,6,3,5,2
MIR7112-2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
MIR7113,2,0,3,1,0,0,0,1,1,0,0,0,0,1,2,0
MIR7114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR7150,0,2,2,0,1,2,0,2,1,2,4,4,2,0,3,1
MIR7151,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
MIR7152,0,0,3,0,0,0,2,0,2,0,1,0,0,0,0,0
MIR7153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR7154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR7155,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
MIR7156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR7157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR7159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR7160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR7160-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR7161,34,21,34,4,16,13,7,14,30,30,41,6,14,13,19,12
MIR7162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR718,0,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0
MIR744,2,0,1,1,0,1,0,1,0,5,6,2,1,1,4,4
MIR7515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR758,1,0,1,0,0,0,2,0,0,0,0,0,0,4,0,0
MIR759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR760,2,2,3,1,0,2,1,7,1,2,6,0,1,1,1,1
MIR761,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
MIR762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR7641-2,0,0,3,0,0,0,1,0,0,0,1,0,0,1,0,0
MIR765,0,2,5,3,1,3,1,3,0,1,2,1,2,3,2,3
MIR766,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0
MIR767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR769,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR7702,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
MIR7703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR7705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR7843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR7844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR7845,10,1,5,3,1,6,6,12,1,9,10,0,3,2,2,9
MIR7846,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
MIR7848,0,0,3,0,1,4,3,13,2,12,9,0,1,9,3,2
MIR7849,4,1,0,1,1,2,5,7,0,3,7,4,5,0,4,0
MIR7850,0,2,0,0,0,0,0,0,0,4,0,1,2,0,2,0
MIR7851,2,1,2,2,0,3,1,8,0,3,0,3,3,1,2,7
MIR7852,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
MIR7853,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MIR7854,2,1,2,0,0,3,1,6,0,11,6,2,1,3,1,2
MIR7855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR7856,0,1,1,0,0,0,0,1,1,4,4,2,0,1,2,0
MIR7973-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR7973-2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MIR7974,1,0,1,0,0,2,0,2,0,7,6,2,2,1,2,1
MIR7975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR7976,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
MIR7977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR7978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR8052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR8053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR8054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR8055,3,1,2,2,1,4,0,1,0,0,8,0,5,2,3,1
MIR8056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR8057,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
MIR8058,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
MIR8059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR8060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR8061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR8061-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR8061-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR8061-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR8061-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR8062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR8063,1,3,3,0,0,0,0,3,0,0,0,4,2,0,1,4
MIR8064,1,0,1,0,0,0,1,0,0,2,0,1,0,1,0,0
MIR8065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR8066,5,0,0,0,0,0,0,1,0,1,7,2,2,0,0,0
MIR8067,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MIR8068,3,1,0,0,0,0,0,3,2,0,0,0,0,0,0,1
MIR8069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR8070,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MIR8071-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR8071-1-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR8071-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR8071-2-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR8072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR8073,0,2,2,0,0,0,2,1,0,3,1,0,0,0,1,2
MIR8074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR8075,11,4,4,2,1,5,0,3,0,10,12,1,3,2,7,3
MIR8076,0,0,1,2,0,0,1,3,0,0,1,0,1,0,0,1
MIR8077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR8078,0,0,0,3,1,0,0,1,0,0,1,1,0,0,0,1
MIR8079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR8080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR8081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
MIR8082,0,3,0,0,0,0,0,0,1,0,1,3,0,1,2,1
MIR8083,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
MIR8084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR8085,1,0,5,0,0,9,0,5,0,9,5,1,1,6,0,0
MIR8086,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
MIR8087,0,6,0,0,0,0,0,2,0,0,2,4,1,1,2,0
MIR8088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR8089,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
MIR873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR874,2,3,1,1,0,0,0,2,0,0,1,2,0,1,1,0
MIR875,3,0,2,1,1,0,0,1,1,4,1,1,4,0,7,5
MIR876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR877-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR877-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR877-4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MIR877-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR877-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR877-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR887,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR889,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MIR890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR891A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR891B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR892A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR892B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR892C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR9-1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
MIR9-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR9-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR920,1,3,4,0,0,0,2,0,0,5,5,2,0,0,0,0
MIR921,1,6,0,0,0,0,1,2,3,1,1,3,2,0,2,3
MIR922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR924,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MIR92A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR92A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR92B,3,0,2,0,0,4,0,5,0,0,0,5,0,1,0,1
MIR93,0,1,2,1,3,0,0,1,1,1,0,1,0,0,1,0
MIR933,4,4,1,0,2,0,2,3,1,0,7,3,2,3,0,5
MIR934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR937-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR938,1,3,2,1,0,0,4,0,1,3,2,1,0,1,1,3
MIR939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR940,4,2,5,2,2,3,0,6,3,4,8,5,1,1,1,3
MIR941-1,4,2,2,0,2,0,1,5,1,2,2,2,1,3,2,0
MIR941-2,2,1,0,0,0,0,2,2,2,0,1,0,0,0,1,1
MIR941-3,0,1,0,0,0,0,0,5,0,3,1,0,0,0,0,0
MIR941-4,0,0,0,1,0,0,0,0,1,2,1,0,1,0,0,1
MIR942,0,2,0,0,1,0,0,1,0,0,2,1,0,0,0,1
MIR943,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,2
MIR944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR95,4,0,1,0,0,0,0,1,0,0,0,1,1,1,0,2
MIR96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR98,2,3,7,0,0,0,1,3,1,1,5,2,0,1,0,0
MIR99A,0,1,0,0,0,0,0,0,0,4,1,0,0,0,3,2
MIR99B,0,0,3,0,0,2,0,2,0,5,5,5,1,1,1,0
MIRLET7A1,5,11,6,0,0,3,0,8,1,12,5,14,2,2,4,3
MIRLET7A2,1,0,0,0,0,0,0,3,1,3,2,0,0,0,0,0
MIRLET7A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIRLET7B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIRLET7BHG,289,205,483,157,104,406,117,394,183,224,437,530,275,308,331,209
MIRLET7C,2,2,0,2,2,0,1,0,0,0,1,0,1,0,5,0
MIRLET7D,6,17,19,1,3,7,4,11,3,34,19,16,5,11,27,3
MIRLET7DHG,124,139,89,45,44,163,54,156,37,179,236,116,92,72,182,99
MIRLET7E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIRLET7F1,12,7,7,6,2,10,1,15,2,23,12,11,9,9,13,3
MIRLET7F2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIRLET7G,1,1,7,0,0,0,0,7,0,3,2,1,2,0,2,1
MIRLET7I,3,2,3,1,3,0,2,6,1,6,0,5,2,2,2,1
MIS12,531,412,535,496,354,421,454,381,308,287,445,177,405,387,259,595
MIS18A,249,240,229,212,163,160,146,159,310,99,293,147,169,300,167,276
MIS18BP1,718,993,822,633,875,329,697,1203,759,548,707,515,570,844,511,715
MISP,3,2,1,0,0,0,0,0,0,5,5,0,0,1,0,3
MITD1,196,259,272,351,207,258,159,302,346,166,156,195,169,275,224,340
MITF,24287,10874,36697,22452,9093,49187,15238,22145,31255,6489,17953,8897,20990,14825,14405,25811
MIXL1,5,8,7,1,11,9,2,11,4,1,4,3,2,6,4,8
MKI67,1595,1907,789,1038,615,511,1256,1840,3159,281,1097,3554,1918,2939,491,3572
MKKS,834,537,1311,877,721,930,736,704,1349,311,518,414,941,879,580,1156
MKL1,2364,739,2294,1380,713,2738,1887,2509,833,784,2329,952,1078,2519,867,5314
MKL2,1678,863,2357,741,820,1793,1579,1665,1088,587,1530,519,1273,1715,595,2944
MKLN1,3819,2499,4833,4133,2181,5428,3886,4056,3730,1825,3950,1509,3225,4102,2504,5956
MKLN1-AS,91,95,119,144,62,127,95,140,61,34,131,35,80,59,78,178
MKNK1,425,213,946,385,355,664,466,872,562,382,517,329,495,861,400,417
MKNK1-AS1,11,8,15,10,6,37,4,25,11,16,18,5,12,7,11,10
MKNK2,4872,1364,5407,1439,1260,5653,4113,7864,4289,1852,5435,1333,1822,4567,1300,4433
MKRN1,2022,1267,2349,2167,2123,1874,1608,2169,2329,873,1673,784,1632,2161,1065,2347
MKRN2,388,261,566,610,746,489,357,501,503,259,515,232,329,490,246,436
MKRN3,0,1,1,2,0,0,0,2,0,4,0,48,0,0,2,0
MKRN7P,0,3,0,1,2,0,0,0,0,1,2,0,0,1,0,0
MKRN9P,0,0,0,2,1,0,0,0,2,0,0,3,3,0,0,0
MKS1,154,231,211,358,220,154,178,215,175,123,161,114,171,185,113,278
MKX,2,6,28,0,2,1,19,10,7,8,15,2,6,31,3,6
MLANA,39417,6327,33365,32625,24105,55235,33010,34164,28971,11975,35569,15534,40247,20432,31480,65637
MLC1,1,3,3,2,4,4,10,38,1,2,5,3,7,13,1,9
MLEC,13029,4652,17039,16335,7833,14729,13614,15830,10058,3938,11613,3535,9993,12923,7613,20969
MLF1,60,102,81,127,64,219,45,34,68,94,43,46,63,102,10,73
MLF2,3684,652,4538,1639,1136,3818,3347,3146,1385,778,3260,763,1255,4524,815,5788
MLH1,705,384,704,691,612,475,608,580,673,364,541,454,501,682,363,808
MLH3,1488,1370,1652,1468,865,1784,1316,1249,1587,807,1301,813,1311,1087,1113,1982
MLIP,150,54,369,62,153,37,406,22,8,8,125,93,14,268,53,188
MLIP-IT1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0
MLK7-AS1,15,13,10,3,1,8,6,13,14,25,40,10,10,39,15,8
MLKL,124,170,166,64,119,116,225,360,144,182,213,76,93,383,139,170
MLLT1,3063,1558,3432,1585,1059,4975,2733,4048,1205,965,3136,1246,1222,3680,1125,1966
MLLT10,1423,937,1423,545,649,1426,1156,1368,1294,729,1153,814,1228,1291,1035,1333
MLLT10P1,6,11,10,2,5,5,5,19,2,6,3,9,4,7,24,9
MLLT11,66,130,311,50,125,105,79,77,32,36,83,46,42,91,34,79
MLLT3,416,255,667,174,372,776,402,887,595,280,442,268,253,715,250,561
MLLT4,6733,1331,6575,1430,2171,3676,3291,2078,4271,2428,4755,1011,4054,4206,2570,3825
MLLT4-AS1,40,14,38,7,6,8,13,11,11,17,31,6,18,27,7,21
MLLT6,2,2,4,1,4,3,3,3,0,2,4,3,7,3,1,0
MLLT6-2,0,1,1,2,0,0,0,2,0,2,1,5,4,0,3,1
MLN,2,0,1,0,0,0,0,1,0,0,0,0,2,1,1,1
MLNR,5,21,5,4,3,39,4,8,0,2,7,4,1,3,3,9
MLPH,15911,4960,14124,12507,4667,30421,6307,18488,10516,6197,9730,12374,13718,9855,10346,10206
MLST8,1373,438,1794,1142,810,1706,1089,1277,1205,316,1214,511,973,1614,533,1897
MLX,1443,499,1871,1064,825,1744,1271,1210,1722,480,1253,469,1084,1724,615,1344
MLXIP,2892,987,3656,1509,1077,3146,2525,2880,915,1203,2621,1369,1233,4291,845,4890
MLXIPL,82,16,1174,11,115,4,1045,67,166,539,967,411,44,1945,6,527
MLYCD,724,308,626,353,372,394,845,352,383,331,863,17,557,689,299,957
MMAA,450,114,878,606,356,552,789,622,592,251,423,209,485,1048,338,785
MMAB,684,405,714,766,329,556,737,411,564,199,546,141,332,550,275,777
MMACHC,186,210,547,508,217,356,545,400,235,128,278,164,325,488,214,526
MMADHC,1962,996,2262,2406,1641,2250,1927,1239,2195,764,1633,417,1505,2198,999,2501
MMD,200,203,618,192,204,722,290,510,377,260,419,96,140,900,124,253
MMD2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
MME,27,6,716,5221,10576,863,1046,14,15037,281,158,85,36,4432,121,314
MMEL1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
